apt_id,ttp_id
Tonto Team,T1090.002
Tonto Team,T1105
Tonto Team,T1135
Tonto Team,T1203
Tonto Team,T1204.002
Tonto Team,T1210
Tonto Team,T1505.003
Tonto Team,T1566.001
Tonto Team,T1574.001
Transparent Tribe,T1027.013
Transparent Tribe,T1036.005
Transparent Tribe,T1059.005
Transparent Tribe,T1189
Transparent Tribe,T1203
Transparent Tribe,T1204.001
Transparent Tribe,T1204.002
Transparent Tribe,T1564.001
Transparent Tribe,T1566.001
Transparent Tribe,T1566.002
Transparent Tribe,T1568
Transparent Tribe,T1583.001
Transparent Tribe,T1584.001
Transparent Tribe,T1608.004
Tropic Trooper,T1016
Tropic Trooper,T1020
Tropic Trooper,T1027.003
Tropic Trooper,T1027.013
Tropic Trooper,T1033
Tropic Trooper,T1036.005
Tropic Trooper,T1046
Tropic Trooper,T1049
Tropic Trooper,T1052.001
Tropic Trooper,T1055.001
Tropic Trooper,T1057
Tropic Trooper,T1059.003
Tropic Trooper,T1070.004
Tropic Trooper,T1071.001
Tropic Trooper,T1071.004
Tropic Trooper,T1078.003
Tropic Trooper,T1082
Tropic Trooper,T1083
Tropic Trooper,T1091
Tropic Trooper,T1105
Tropic Trooper,T1106
Tropic Trooper,T1119
Tropic Trooper,T1132.001
Tropic Trooper,T1135
Tropic Trooper,T1140
Tropic Trooper,T1203
Tropic Trooper,T1204.002
Tropic Trooper,T1221
Tropic Trooper,T1505.003
Tropic Trooper,T1518
Tropic Trooper,T1518.001
Tropic Trooper,T1543.003
Tropic Trooper,T1547.001
Tropic Trooper,T1547.004
Tropic Trooper,T1564.001
Tropic Trooper,T1566.001
Tropic Trooper,T1573
Tropic Trooper,T1573.002
Tropic Trooper,T1574.001
Turla,T1005
Turla,T1007
Turla,T1012
Turla,T1016
Turla,T1016.001
Turla,T1018
Turla,T1021.002
Turla,T1025
Turla,T1027.005
Turla,T1027.010
Turla,T1027.011
Turla,T1036.005
Turla,T1049
Turla,T1055
Turla,T1055.001
Turla,T1057
Turla,T1059.001
Turla,T1059.003
Turla,T1059.005
Turla,T1059.006
Turla,T1059.007
Turla,T1068
Turla,T1069.001
Turla,T1069.002
Turla,T1071.001
Turla,T1071.003
Turla,T1078.003
Turla,T1082
Turla,T1083
Turla,T1087.001
Turla,T1087.002
Turla,T1090
Turla,T1090.001
Turla,T1102
Turla,T1102.002
Turla,T1105
Turla,T1106
Turla,T1110
Turla,T1112
Turla,T1120
Turla,T1124
Turla,T1134.002
Turla,T1140
Turla,T1189
Turla,T1201
Turla,T1204.001
Turla,T1213
Turla,T1518.001
Turla,T1546.003
Turla,T1546.013
Turla,T1547.001
Turla,T1547.004
Turla,T1553.006
Turla,T1555.004
Turla,T1560.001
Turla,T1562.001
Turla,T1564.012
Turla,T1566.002
Turla,T1567.002
Turla,T1570
Turla,T1583.006
Turla,T1584.003
Turla,T1584.004
Turla,T1584.006
Turla,T1587.001
Turla,T1588.001
Turla,T1588.002
Turla,T1615
Velvet Ant,T1021.002
Velvet Ant,T1036.005
Velvet Ant,T1037.004
Velvet Ant,T1040
Velvet Ant,T1047
Velvet Ant,T1049
Velvet Ant,T1055
Velvet Ant,T1059.004
Velvet Ant,T1071
Velvet Ant,T1078.003
Velvet Ant,T1083
Velvet Ant,T1090.001
Velvet Ant,T1132
Velvet Ant,T1133
Velvet Ant,T1211
Velvet Ant,T1562.001
Velvet Ant,T1562.004
Velvet Ant,T1569.002
Velvet Ant,T1570
Velvet Ant,T1571
Velvet Ant,T1573.002
Velvet Ant,T1574.001
Volatile Cedar,T1105
Volatile Cedar,T1190
Volatile Cedar,T1505.003
Volatile Cedar,T1595.002
Volatile Cedar,T1595.003
Volt Typhoon,T1003.001
Volt Typhoon,T1003.003
Volt Typhoon,T1005
Volt Typhoon,T1006
Volt Typhoon,T1007
Volt Typhoon,T1010
Volt Typhoon,T1012
Volt Typhoon,T1016
Volt Typhoon,T1016.001
Volt Typhoon,T1018
Volt Typhoon,T1021.001
Volt Typhoon,T1027.002
Volt Typhoon,T1033
Volt Typhoon,T1036.005
Volt Typhoon,T1036.008
Volt Typhoon,T1046
Volt Typhoon,T1047
Volt Typhoon,T1049
Volt Typhoon,T1056.001
Volt Typhoon,T1057
Volt Typhoon,T1059.001
Volt Typhoon,T1059.003
Volt Typhoon,T1059.004
Volt Typhoon,T1068
Volt Typhoon,T1069
Volt Typhoon,T1069.001
Volt Typhoon,T1069.002
Volt Typhoon,T1070.001
Volt Typhoon,T1070.004
Volt Typhoon,T1070.007
Volt Typhoon,T1074
Volt Typhoon,T1074.001
Volt Typhoon,T1078
Volt Typhoon,T1078.002
Volt Typhoon,T1082
Volt Typhoon,T1083
Volt Typhoon,T1087.001
Volt Typhoon,T1087.002
Volt Typhoon,T1090
Volt Typhoon,T1090.001
Volt Typhoon,T1090.003
Volt Typhoon,T1105
Volt Typhoon,T1112
Volt Typhoon,T1113
Volt Typhoon,T1120
Volt Typhoon,T1124
Volt Typhoon,T1133
Volt Typhoon,T1140
Volt Typhoon,T1190
Volt Typhoon,T1217
Volt Typhoon,T1218
Volt Typhoon,T1497.001
Volt Typhoon,T1505.003
Volt Typhoon,T1518
Volt Typhoon,T1552
Volt Typhoon,T1552.004
Volt Typhoon,T1555
Volt Typhoon,T1555.003
Volt Typhoon,T1560.001
Volt Typhoon,T1570
Volt Typhoon,T1573.001
Volt Typhoon,T1584.003
Volt Typhoon,T1584.004
Volt Typhoon,T1584.005
Volt Typhoon,T1584.008
Volt Typhoon,T1587.004
Volt Typhoon,T1588.002
Volt Typhoon,T1588.006
Volt Typhoon,T1589
Volt Typhoon,T1589.002
Volt Typhoon,T1590
Volt Typhoon,T1590.004
Volt Typhoon,T1590.006
Volt Typhoon,T1591
Volt Typhoon,T1591.004
Volt Typhoon,T1592
Volt Typhoon,T1593
Volt Typhoon,T1594
Volt Typhoon,T1596.005
Volt Typhoon,T1614
Volt Typhoon,T1654
WIRTE,T1036.005
WIRTE,T1059.001
WIRTE,T1059.005
WIRTE,T1071.001
WIRTE,T1105
WIRTE,T1140
WIRTE,T1204.002
WIRTE,T1218.010
WIRTE,T1566.001
WIRTE,T1571
WIRTE,T1588.002
Whitefly,T1003.001
Whitefly,T1027.013
Whitefly,T1036.005
Whitefly,T1059
Whitefly,T1068
Whitefly,T1105
Whitefly,T1204.002
Whitefly,T1574.001
Whitefly,T1588.002
Windigo,T1005
Windigo,T1059
Windigo,T1082
Windigo,T1083
Windigo,T1090
Windigo,T1189
Windigo,T1518
Windshift,T1027
Windshift,T1033
Windshift,T1036
Windshift,T1036.001
Windshift,T1047
Windshift,T1057
Windshift,T1059.005
Windshift,T1071.001
Windshift,T1082
Windshift,T1105
Windshift,T1189
Windshift,T1204.001
Windshift,T1204.002
Windshift,T1518
Windshift,T1518.001
Windshift,T1547.001
Windshift,T1566.001
Windshift,T1566.002
Windshift,T1566.003
Winnti Group,T1014
Winnti Group,T1057
Winnti Group,T1083
Winnti Group,T1105
Winnti Group,T1553.002
Winnti Group,T1583.001
Winter Vivern,T1020
Winter Vivern,T1033
Winter Vivern,T1036
Winter Vivern,T1036.004
Winter Vivern,T1041
Winter Vivern,T1053.005
Winter Vivern,T1056.003
Winter Vivern,T1059
Winter Vivern,T1059.001
Winter Vivern,T1059.003
Winter Vivern,T1059.007
Winter Vivern,T1071.001
Winter Vivern,T1082
Winter Vivern,T1083
Winter Vivern,T1105
Winter Vivern,T1113
Winter Vivern,T1114.001
Winter Vivern,T1119
Winter Vivern,T1140
Winter Vivern,T1189
Winter Vivern,T1190
Winter Vivern,T1204.001
Winter Vivern,T1566.001
Winter Vivern,T1583.001
Winter Vivern,T1583.003
Winter Vivern,T1584.006
Winter Vivern,T1595.002
Wizard Spider,T1003.001
Wizard Spider,T1003.002
Wizard Spider,T1003.003
Wizard Spider,T1005
Wizard Spider,T1016
Wizard Spider,T1018
Wizard Spider,T1021
Wizard Spider,T1021.001
Wizard Spider,T1021.002
Wizard Spider,T1021.006
Wizard Spider,T1027.010
Wizard Spider,T1033
Wizard Spider,T1036.004
Wizard Spider,T1041
Wizard Spider,T1047
Wizard Spider,T1048.003
Wizard Spider,T1053.005
Wizard Spider,T1055
Wizard Spider,T1055.001
Wizard Spider,T1059.001
Wizard Spider,T1059.003
Wizard Spider,T1070.004
Wizard Spider,T1071.001
Wizard Spider,T1074
Wizard Spider,T1074.001
Wizard Spider,T1078
Wizard Spider,T1078.002
Wizard Spider,T1082
Wizard Spider,T1087.002
Wizard Spider,T1105
Wizard Spider,T1112
Wizard Spider,T1133
Wizard Spider,T1135
Wizard Spider,T1136.001
Wizard Spider,T1136.002
Wizard Spider,T1197
Wizard Spider,T1204.001
Wizard Spider,T1204.002
Wizard Spider,T1210
Wizard Spider,T1218.011
Wizard Spider,T1222.001
Wizard Spider,T1489
Wizard Spider,T1490
Wizard Spider,T1518
Wizard Spider,T1518.001
Wizard Spider,T1543.003
Wizard Spider,T1547.001
Wizard Spider,T1547.004
Wizard Spider,T1550.002
Wizard Spider,T1552.006
Wizard Spider,T1553.002
Wizard Spider,T1555.004
Wizard Spider,T1557.001
Wizard Spider,T1558.003
Wizard Spider,T1560.001
Wizard Spider,T1562.001
Wizard Spider,T1566.001
Wizard Spider,T1566.002
Wizard Spider,T1567.002
Wizard Spider,T1569.002
Wizard Spider,T1570
Wizard Spider,T1585.002
Wizard Spider,T1588.002
Wizard Spider,T1588.003
ZIRCONIUM,T1012
ZIRCONIUM,T1016
ZIRCONIUM,T1027.002
ZIRCONIUM,T1033
ZIRCONIUM,T1036
ZIRCONIUM,T1036.004
ZIRCONIUM,T1041
ZIRCONIUM,T1059.003
ZIRCONIUM,T1059.006
ZIRCONIUM,T1068
ZIRCONIUM,T1082
ZIRCONIUM,T1090.003
ZIRCONIUM,T1102.002
ZIRCONIUM,T1105
ZIRCONIUM,T1124
ZIRCONIUM,T1140
ZIRCONIUM,T1204.001
ZIRCONIUM,T1218.007
ZIRCONIUM,T1547.001
ZIRCONIUM,T1555.003
ZIRCONIUM,T1566.002
ZIRCONIUM,T1567.002
ZIRCONIUM,T1573.001
ZIRCONIUM,T1583.001
ZIRCONIUM,T1583.006
ZIRCONIUM,T1584.008
ZIRCONIUM,T1598
ZIRCONIUM,T1598.003
ZIRCONIUM,T1665
admin@338,T1007
admin@338,T1016
admin@338,T1036.005
admin@338,T1049
admin@338,T1059.003
admin@338,T1069.001
admin@338,T1082
admin@338,T1083
admin@338,T1087.001
admin@338,T1203
admin@338,T1204.002
admin@338,T1566.001
menuPass,T1003.002
menuPass,T1003.003
menuPass,T1003.004
menuPass,T1005
menuPass,T1016
menuPass,T1018
menuPass,T1021.001
menuPass,T1021.004
menuPass,T1027.013
menuPass,T1036
menuPass,T1036.003
menuPass,T1036.005
menuPass,T1039
menuPass,T1046
menuPass,T1047
menuPass,T1049
menuPass,T1053.005
menuPass,T1055.012
menuPass,T1056.001
menuPass,T1059.001
menuPass,T1059.003
menuPass,T1070.003
menuPass,T1070.004
menuPass,T1074.001
menuPass,T1074.002
menuPass,T1078
menuPass,T1083
menuPass,T1087.002
menuPass,T1090.002
menuPass,T1105
menuPass,T1106
menuPass,T1119
menuPass,T1140
menuPass,T1190
menuPass,T1199
menuPass,T1204.002
menuPass,T1210
menuPass,T1218.004
menuPass,T1553.002
menuPass,T1560
menuPass,T1560.001
menuPass,T1566.001
menuPass,T1568.001
menuPass,T1574.001
menuPass,T1583.001
menuPass,T1588.002
